n,repeat,cell,qkey,method,wd
10,2,White | Roman Catholic,ONLINESOURCE_W45,probe_plain,0.12487844595713338
10,2,White | Roman Catholic,ONLINESOURCE_W45,probe_L_group,0.1251623057922242
10,2,White | Roman Catholic,ONLINESOURCE_W45,shrinkage,0.0903728207820984
10,2,White | Roman Catholic,OPENIDEN_W92,probe_plain,0.3539871463634786
10,2,White | Roman Catholic,OPENIDEN_W92,probe_L_group,0.3540264827410803
10,2,White | Roman Catholic,OPENIDEN_W92,shrinkage,0.1587534582249681
10,2,White | Roman Catholic,PAR2CHILD_W92,probe_plain,0.4513157685157989
10,2,White | Roman Catholic,PAR2CHILD_W92,probe_L_group,0.45131610317297033
10,2,White | Roman Catholic,PAR2CHILD_W92,shrinkage,0.10976598352019706
10,2,White | Roman Catholic,PEACESTR_W92,probe_plain,0.3137131714243718
10,2,White | Roman Catholic,PEACESTR_W92,probe_L_group,0.6861712606795707
10,2,White | Roman Catholic,PEACESTR_W92,shrinkage,0.03822754338948248
10,2,White | Roman Catholic,POL1JB_W92,probe_plain,0.5132969736174582
10,2,White | Roman Catholic,POL1JB_W92,probe_L_group,0.46663560800065385
10,2,White | Roman Catholic,POL1JB_W92,shrinkage,0.06837062368617158
10,2,White | Roman Catholic,POLICY1_W42,probe_plain,0.440789738079164
10,2,White | Roman Catholic,POLICY1_W42,probe_L_group,0.4413265467984012
10,2,White | Roman Catholic,POLICY1_W42,shrinkage,0.025694975014657784
10,2,White | Roman Catholic,POLICY2_W42,probe_plain,0.09641107405980998
10,2,White | Roman Catholic,POLICY2_W42,probe_L_group,0.41335595955859494
10,2,White | Roman Catholic,POLICY2_W42,shrinkage,0.013452507151951787
10,2,White | Roman Catholic,POP1_W42,probe_plain,0.3388727817458438
10,2,White | Roman Catholic,POP1_W42,probe_L_group,0.44903508943506054
10,2,White | Roman Catholic,POP1_W42,shrinkage,0.03078766609347583
10,2,White | Roman Catholic,POP3_W42,probe_plain,0.28955991414227583
10,2,White | Roman Catholic,POP3_W42,probe_L_group,0.7102928370870201
10,2,White | Roman Catholic,POP3_W42,shrinkage,0.06385825966541117
10,2,White | Roman Catholic,POSNEGCO_W49,probe_plain,0.1935722633201958
10,2,White | Roman Catholic,POSNEGCO_W49,probe_L_group,0.8057089353458322
10,2,White | Roman Catholic,POSNEGCO_W49,shrinkage,0.003695330618814413
10,2,White | Roman Catholic,POSNEGGOV_W49,probe_plain,0.3338913974527967
10,2,White | Roman Catholic,POSNEGGOV_W49,probe_L_group,0.6628515570316145
10,2,White | Roman Catholic,POSNEGGOV_W49,shrinkage,0.09739590192092651
10,2,White | Roman Catholic,PPLRESP_W92,probe_plain,0.3111780994254034
10,2,White | Roman Catholic,PPLRESP_W92,probe_L_group,0.6779184577717919
10,2,White | Roman Catholic,PPLRESP_W92,shrinkage,0.05658243559947107
10,2,White | Roman Catholic,PQ3_F2Aa_W42,probe_plain,0.7144381491500659
10,2,White | Roman Catholic,PQ3_F2Aa_W42,probe_L_group,0.2855505992475369
10,2,White | Roman Catholic,PQ3_F2Aa_W42,shrinkage,0.07492542689764947
10,2,White | Roman Catholic,PQ3_F2Ab_W42,probe_plain,0.47097567892501235
10,2,White | Roman Catholic,PQ3_F2Ab_W42,probe_L_group,0.5289454456419835
10,2,White | Roman Catholic,PQ3_F2Ab_W42,shrinkage,0.12928546463794416
10,2,White | Roman Catholic,PQ3_F2Ac_W42,probe_plain,0.30994111531676266
10,2,White | Roman Catholic,PQ3_F2Ac_W42,probe_L_group,0.6860135789993216
10,2,White | Roman Catholic,PQ3_F2Ac_W42,shrinkage,0.018956883630235954
10,2,White | Roman Catholic,PQ3_F2Ad_W42,probe_plain,0.7586606273271452
10,2,White | Roman Catholic,PQ3_F2Ad_W42,probe_L_group,0.2388755234470782
10,2,White | Roman Catholic,PQ3_F2Ad_W42,shrinkage,0.12229404900829477
10,2,White | Roman Catholic,PQ3_F2Ba_W42,probe_plain,0.30364237995738386
10,2,White | Roman Catholic,PQ3_F2Ba_W42,probe_L_group,0.6425193393840383
10,2,White | Roman Catholic,PQ3_F2Ba_W42,shrinkage,0.05099468827607012
10,2,White | Roman Catholic,PQ3_F2Bb_W42,probe_plain,0.35073586236970095
10,2,White | Roman Catholic,PQ3_F2Bb_W42,probe_L_group,0.6479510581115808
10,2,White | Roman Catholic,PQ3_F2Bb_W42,shrinkage,0.13292254039802598
10,2,White | Roman Catholic,PQ3_F2Bc_W42,probe_plain,0.2594143150891676
10,2,White | Roman Catholic,PQ3_F2Bc_W42,probe_L_group,0.2659339485798748
10,2,White | Roman Catholic,PQ3_F2Bc_W42,shrinkage,0.07489404601144362
10,2,White | Roman Catholic,PQ3_F2Bd_W42,probe_plain,0.8338234809066155
10,2,White | Roman Catholic,PQ3_F2Bd_W42,probe_L_group,0.16112959777447766
10,2,White | Roman Catholic,PQ3_F2Bd_W42,shrinkage,0.05802370246828714
10,2,White | Roman Catholic,PQ3_F2Ca_W42,probe_plain,0.46778418746042416
10,2,White | Roman Catholic,PQ3_F2Ca_W42,probe_L_group,0.5304447056984751
10,2,White | Roman Catholic,PQ3_F2Ca_W42,shrinkage,0.020826486697651914
10,2,White | Roman Catholic,PQ3_F2Cb_W42,probe_plain,0.4426737000818379
10,2,White | Roman Catholic,PQ3_F2Cb_W42,probe_L_group,0.5538574744304057
10,2,White | Roman Catholic,PQ3_F2Cb_W42,shrinkage,0.020131673730337363
10,2,White | Roman Catholic,PQ3_F2Cc_W42,probe_plain,0.2605751099305732
10,2,White | Roman Catholic,PQ3_F2Cc_W42,probe_L_group,0.1686989319985765
10,2,White | Roman Catholic,PQ3_F2Cc_W42,shrinkage,0.01077658942885737
10,2,White | Roman Catholic,PQ3_F2Cd_W42,probe_plain,0.5835481969183635
10,2,White | Roman Catholic,PQ3_F2Cd_W42,probe_L_group,0.33578252396575015
10,2,White | Roman Catholic,PQ3_F2Cd_W42,shrinkage,0.09716548741889619
10,2,White | Roman Catholic,PQ6_F2A_W42,probe_plain,0.20977328452485766
10,2,White | Roman Catholic,PQ6_F2A_W42,probe_L_group,0.31137810632507124
10,2,White | Roman Catholic,PQ6_F2A_W42,shrinkage,0.1024088857781289
10,2,White | Roman Catholic,PQ6_F2B_W42,probe_plain,0.369164608930833
10,2,White | Roman Catholic,PQ6_F2B_W42,probe_L_group,0.37614077024935544
10,2,White | Roman Catholic,PQ6_F2B_W42,shrinkage,0.030342615997931977
10,2,White | Roman Catholic,PQ6_F2C_W42,probe_plain,0.14585675308991475
10,2,White | Roman Catholic,PQ6_F2C_W42,probe_L_group,0.15597612802912575
10,2,White | Roman Catholic,PQ6_F2C_W42,shrinkage,0.024377373613261866
10,2,White | Roman Catholic,PQ7_F2A_W42,probe_plain,0.23876344994437193
10,2,White | Roman Catholic,PQ7_F2A_W42,probe_L_group,0.2387870041533593
10,2,White | Roman Catholic,PQ7_F2A_W42,shrinkage,0.008222504749320736
10,2,White | Roman Catholic,PQ7_F2B_W42,probe_plain,0.262174991633254
10,2,White | Roman Catholic,PQ7_F2B_W42,probe_L_group,0.26218178710947915
10,2,White | Roman Catholic,PQ7_F2B_W42,shrinkage,0.11198518815243619
10,2,White | Roman Catholic,PQ7_F2C_W42,probe_plain,0.2605568466347874
10,2,White | Roman Catholic,PQ7_F2C_W42,probe_L_group,0.2605741275211615
10,2,White | Roman Catholic,PQ7_F2C_W42,shrinkage,0.16073869496741344
10,2,White | Roman Catholic,PROG_RNEED2b_W92,probe_plain,0.056143352650609046
10,2,White | Roman Catholic,PROG_RNEED2b_W92,probe_L_group,0.6148914822666673
10,2,White | Roman Catholic,PROG_RNEED2b_W92,shrinkage,0.1487727367097038
10,2,White | Roman Catholic,PUBLICDATA_W49,probe_plain,0.1679357783424974
10,2,White | Roman Catholic,PUBLICDATA_W49,probe_L_group,0.7535255883416484
10,2,White | Roman Catholic,PUBLICDATA_W49,shrinkage,0.06461663675292748
10,2,White | Roman Catholic,PWMAN_W49,probe_plain,0.20033598995199178
10,2,White | Roman Catholic,PWMAN_W49,probe_L_group,0.7991369866727026
10,2,White | Roman Catholic,PWMAN_W49,shrinkage,0.049738063623204015
10,2,White | Roman Catholic,RELIG_GOV_W92,probe_plain,0.48204259939697486
10,2,White | Roman Catholic,RELIG_GOV_W92,probe_L_group,0.276091588167958
10,2,White | Roman Catholic,RELIG_GOV_W92,shrinkage,0.013480525335174631
10,2,White | Roman Catholic,REMARR_W50,probe_plain,0.26913047570600857
10,2,White | Roman Catholic,REMARR_W50,probe_L_group,0.7308669036480814
10,2,White | Roman Catholic,REMARR_W50,shrinkage,0.06060282903168643
10,2,White | Roman Catholic,RQ3_F1Aa_W42,probe_plain,0.31743263282383366
10,2,White | Roman Catholic,RQ3_F1Aa_W42,probe_L_group,0.6816790516038576
10,2,White | Roman Catholic,RQ3_F1Aa_W42,shrinkage,0.02621954506563523
10,2,White | Roman Catholic,RQ3_F1Ab_W42,probe_plain,0.5009826688523292
10,2,White | Roman Catholic,RQ3_F1Ab_W42,probe_L_group,0.49899681153027653
10,2,White | Roman Catholic,RQ3_F1Ab_W42,shrinkage,0.04423458093292254
10,2,White | Roman Catholic,RQ3_F1Ac_W42,probe_plain,0.2564412837805973
10,2,White | Roman Catholic,RQ3_F1Ac_W42,probe_L_group,0.7103230843657002
10,2,White | Roman Catholic,RQ3_F1Ac_W42,shrinkage,0.04891604292763141
10,2,White | Roman Catholic,RQ3_F1Ad_W42,probe_plain,0.8618041453640464
10,2,White | Roman Catholic,RQ3_F1Ad_W42,probe_L_group,0.1367425967485555
10,2,White | Roman Catholic,RQ3_F1Ad_W42,shrinkage,0.03783236768880949
10,2,White | Roman Catholic,RQ3_F1Ba_W42,probe_plain,0.2494214043395738
10,2,White | Roman Catholic,RQ3_F1Ba_W42,probe_L_group,0.7430748442808397
10,2,White | Roman Catholic,RQ3_F1Ba_W42,shrinkage,0.10855924531378291
10,2,White | Roman Catholic,RQ3_F1Bb_W42,probe_plain,0.4553777936049542
10,2,White | Roman Catholic,RQ3_F1Bb_W42,probe_L_group,0.5445973372051962
10,2,White | Roman Catholic,RQ3_F1Bb_W42,shrinkage,0.06941244924785
10,2,White | Roman Catholic,RQ3_F1Bc_W42,probe_plain,0.19140722530592957
10,2,White | Roman Catholic,RQ3_F1Bc_W42,probe_L_group,0.6857392536969725
10,2,White | Roman Catholic,RQ3_F1Bc_W42,shrinkage,0.06247983340986474
10,2,White | Roman Catholic,RQ3_F1Bd_W42,probe_plain,0.874896565434384
10,2,White | Roman Catholic,RQ3_F1Bd_W42,probe_L_group,0.1208248773510271
10,2,White | Roman Catholic,RQ3_F1Bd_W42,shrinkage,0.018098446265610413
10,2,White | Roman Catholic,RQ3_F1Ca_W42,probe_plain,0.19633865474214182
10,2,White | Roman Catholic,RQ3_F1Ca_W42,probe_L_group,0.35967762790698643
10,2,White | Roman Catholic,RQ3_F1Ca_W42,shrinkage,0.0475335781712376
10,2,White | Roman Catholic,RQ3_F1Cb_W42,probe_plain,0.4097162353477858
10,2,White | Roman Catholic,RQ3_F1Cb_W42,probe_L_group,0.5901226629547252
10,2,White | Roman Catholic,RQ3_F1Cb_W42,shrinkage,0.062496576763557965
10,2,White | Roman Catholic,RQ3_F1Cc_W42,probe_plain,0.17886919546380284
10,2,White | Roman Catholic,RQ3_F1Cc_W42,probe_L_group,0.7815050596845781
10,2,White | Roman Catholic,RQ3_F1Cc_W42,shrinkage,0.008279029608354471
10,2,White | Roman Catholic,RQ3_F1Cd_W42,probe_plain,0.8474294309306629
10,2,White | Roman Catholic,RQ3_F1Cd_W42,probe_L_group,0.1456575999468085
10,2,White | Roman Catholic,RQ3_F1Cd_W42,shrinkage,0.020388933352389782
10,2,White | Roman Catholic,RQ6_F1A_W42,probe_plain,0.5014815768765746
10,2,White | Roman Catholic,RQ6_F1A_W42,probe_L_group,0.3898024743748817
10,2,White | Roman Catholic,RQ6_F1A_W42,shrinkage,0.118110524358224
10,2,White | Roman Catholic,RQ6_F1B_W42,probe_plain,0.5257590386527313
10,2,White | Roman Catholic,RQ6_F1B_W42,probe_L_group,0.45852060086675783
10,2,White | Roman Catholic,RQ6_F1B_W42,shrinkage,0.014395105508989814
10,2,White | Roman Catholic,RQ6_F1C_W42,probe_plain,0.4889875763785732
10,2,White | Roman Catholic,RQ6_F1C_W42,probe_L_group,0.4331119976051342
10,2,White | Roman Catholic,RQ6_F1C_W42,shrinkage,0.05221520182251893
10,2,White | Roman Catholic,RQ7_F1A_W42,probe_plain,0.25776650074253227
10,2,White | Roman Catholic,RQ7_F1A_W42,probe_L_group,0.2577821793721593
10,2,White | Roman Catholic,RQ7_F1A_W42,shrinkage,0.0609957607770516
10,2,White | Roman Catholic,RQ7_F1B_W42,probe_plain,0.28098617204535337
10,2,White | Roman Catholic,RQ7_F1B_W42,probe_L_group,0.28068876983469826
10,2,White | Roman Catholic,RQ7_F1B_W42,shrinkage,0.12164945501601976
10,2,White | Roman Catholic,RQ7_F1C_W42,probe_plain,0.2490770488209928
10,2,White | Roman Catholic,RQ7_F1C_W42,probe_L_group,0.24831335662076592
10,2,White | Roman Catholic,RQ7_F1C_W42,shrinkage,0.03939867818640075
10,2,White | Roman Catholic,RTBFa_W49,probe_plain,0.6098788518656766
10,2,White | Roman Catholic,RTBFa_W49,probe_L_group,0.6099122077762995
10,2,White | Roman Catholic,RTBFa_W49,shrinkage,0.12095483248722266
10,2,White | Roman Catholic,RTBFb_W49,probe_plain,0.28681920168143105
10,2,White | Roman Catholic,RTBFb_W49,probe_L_group,0.2868959495091289
10,2,White | Roman Catholic,RTBFb_W49,shrinkage,0.01245956678303195
10,2,White | Roman Catholic,RTBFc_W49,probe_plain,0.3408849305182078
10,2,White | Roman Catholic,RTBFc_W49,probe_L_group,0.35477724157312374
10,2,White | Roman Catholic,RTBFc_W49,shrinkage,0.08744191873686324
10,2,White | Roman Catholic,RTBFd_W49,probe_plain,0.10135862086646119
10,2,White | Roman Catholic,RTBFd_W49,probe_L_group,0.10136504463154972
10,2,White | Roman Catholic,RTBFd_W49,shrinkage,0.03538243266807839
10,2,White | Roman Catholic,RTDa_W49,probe_plain,0.6582086842111732
10,2,White | Roman Catholic,RTDa_W49,probe_L_group,0.6582103281042351
10,2,White | Roman Catholic,RTDa_W49,shrinkage,0.002100843266066965
10,2,White | Roman Catholic,RTDb_W49,probe_plain,0.0873218151031836
10,2,White | Roman Catholic,RTDb_W49,probe_L_group,0.08732202829965297
10,2,White | Roman Catholic,RTDb_W49,shrinkage,0.02598948773833787
10,2,White | Roman Catholic,RTDc_W49,probe_plain,0.23885320565195944
10,2,White | Roman Catholic,RTDc_W49,probe_L_group,0.23885321886268307
10,2,White | Roman Catholic,RTDc_W49,shrinkage,0.09187865826849517
10,2,White | Roman Catholic,RTDd_W49,probe_plain,0.15767867904729116
10,2,White | Roman Catholic,RTDd_W49,probe_L_group,0.1576787375887695
10,2,White | Roman Catholic,RTDd_W49,shrinkage,0.020713256416333148
10,2,White | Roman Catholic,SCM2_W42,probe_plain,0.3483222189492683
10,2,White | Roman Catholic,SCM2_W42,probe_L_group,0.3483222189492683
10,2,White | Roman Catholic,SCM2_W42,shrinkage,0.10288290735054906
10,2,White | Roman Catholic,SCM3_W42,probe_plain,0.33343257369797386
10,2,White | Roman Catholic,SCM3_W42,probe_L_group,0.4060971890992875
10,2,White | Roman Catholic,SCM3_W42,shrinkage,0.13239395543834265
10,2,White | Roman Catholic,SCM5a_W42,probe_plain,0.07817104480770076
10,2,White | Roman Catholic,SCM5a_W42,probe_L_group,0.07817110772548275
10,2,White | Roman Catholic,SCM5a_W42,shrinkage,0.050799074941555555
10,2,White | Roman Catholic,SCM5b_W42,probe_plain,0.423024969273344
10,2,White | Roman Catholic,SCM5b_W42,probe_L_group,0.423029362082206
10,2,White | Roman Catholic,SCM5b_W42,shrinkage,0.05690688341180061
10,2,White | Roman Catholic,SCM5c_W42,probe_plain,0.21674164911522809
10,2,White | Roman Catholic,SCM5c_W42,probe_L_group,0.2167416758484887
10,2,White | Roman Catholic,SCM5c_W42,shrinkage,0.017661833936092997
10,2,White | Roman Catholic,SCM5d_W42,probe_plain,0.5220859442891903
10,2,White | Roman Catholic,SCM5d_W42,probe_L_group,0.7171805080793487
10,2,White | Roman Catholic,SCM5d_W42,shrinkage,0.12168974904550439
10,2,White | Roman Catholic,SCM5e_W42,probe_plain,0.6449682352108499
10,2,White | Roman Catholic,SCM5e_W42,probe_L_group,0.6777118020029429
10,2,White | Roman Catholic,SCM5e_W42,shrinkage,0.007460973457406317
10,2,White | Roman Catholic,SCM5f_W42,probe_plain,0.21071963110774117
10,2,White | Roman Catholic,SCM5f_W42,probe_L_group,0.21072048676249777
10,2,White | Roman Catholic,SCM5f_W42,shrinkage,0.02488404144024814
10,2,White | Roman Catholic,SCM5g_W42,probe_plain,0.2605312283640918
10,2,White | Roman Catholic,SCM5g_W42,probe_L_group,0.26053344638063014
10,2,White | Roman Catholic,SCM5g_W42,shrinkage,0.050926851862075906
10,2,White | Roman Catholic,SCM5h_W42,probe_plain,0.6113176501964424
10,2,White | Roman Catholic,SCM5h_W42,probe_L_group,0.70524914309052
10,2,White | Roman Catholic,SCM5h_W42,shrinkage,0.029370683925814378
10,2,White | Roman Catholic,SCM5i_W42,probe_plain,0.5144195967414122
10,2,White | Roman Catholic,SCM5i_W42,probe_L_group,0.5630128481753995
10,2,White | Roman Catholic,SCM5i_W42,shrinkage,0.0839678167311062
10,2,White | Roman Catholic,SCM5j_W42,probe_plain,0.5464720865830501
10,2,White | Roman Catholic,SCM5j_W42,probe_L_group,0.5468054872476005
10,2,White | Roman Catholic,SCM5j_W42,shrinkage,0.012289008863966222
10,2,White | Roman Catholic,SEEK_W45,probe_plain,0.6412512652474278
10,2,White | Roman Catholic,SEEK_W45,probe_L_group,0.35182651523497044
10,2,White | Roman Catholic,SEEK_W45,shrinkage,0.0842416644905235
10,2,White | Roman Catholic,SHARE1_W49,probe_plain,0.47908754396442466
10,2,White | Roman Catholic,SHARE1_W49,probe_L_group,0.5200994715483778
10,2,White | Roman Catholic,SHARE1_W49,shrinkage,0.03753548295812631
10,2,White | Roman Catholic,SMARTPHONE_W49,probe_plain,0.8460590550725651
10,2,White | Roman Catholic,SMARTPHONE_W49,probe_L_group,0.12101332781396479
10,2,White | Roman Catholic,SMARTPHONE_W49,shrinkage,0.06004856723343277
10,2,White | Roman Catholic,SMSHARER_W45,probe_plain,0.1032194475273532
10,2,White | Roman Catholic,SMSHARER_W45,probe_L_group,0.8967316342511252
10,2,White | Roman Catholic,SMSHARER_W45,shrinkage,0.036448637683960686
10,2,White | Roman Catholic,SNGLPYER_W92,probe_plain,0.4565086471365573
10,2,White | Roman Catholic,SNGLPYER_W92,probe_L_group,0.5434912936846246
10,2,White | Roman Catholic,SNGLPYER_W92,shrinkage,0.06358645611508457
10,2,White | Roman Catholic,SNSUSE_W45,probe_plain,0.7173367755892491
10,2,White | Roman Catholic,SNSUSE_W45,probe_L_group,0.2820558049194577
10,2,White | Roman Catholic,SNSUSE_W45,shrinkage,0.06652219152354966
10,2,White | Roman Catholic,SOCMEDIAUSEa_W49,probe_plain,0.7254370914054767
10,2,White | Roman Catholic,SOCMEDIAUSEa_W49,probe_L_group,0.27456054665979346
10,2,White | Roman Catholic,SOCMEDIAUSEa_W49,shrinkage,0.04350589611378963
10,2,White | Roman Catholic,SOCMEDIAUSEb_W49,probe_plain,0.37908679090584413
10,2,White | Roman Catholic,SOCMEDIAUSEb_W49,probe_L_group,0.6205763303127625
10,2,White | Roman Catholic,SOCMEDIAUSEb_W49,shrinkage,0.09220325871099216
10,2,White | Roman Catholic,SOCMEDIAUSEc_W49,probe_plain,0.23104995594602062
10,2,White | Roman Catholic,SOCMEDIAUSEc_W49,probe_L_group,0.7668032451991953
10,2,White | Roman Catholic,SOCMEDIAUSEc_W49,shrinkage,0.06833508069855629
10,2,White | Roman Catholic,SOCMEDIAUSEd_W49,probe_plain,0.26622355512253865
10,2,White | Roman Catholic,SOCMEDIAUSEd_W49,probe_L_group,0.7335825921020838
10,2,White | Roman Catholic,SOCMEDIAUSEd_W49,shrinkage,0.04073385433938259
10,2,White | Roman Catholic,SPOUSESEX_W50,probe_plain,0.12535242761394338
10,2,White | Roman Catholic,SPOUSESEX_W50,probe_L_group,0.025027364661362683
10,2,White | Roman Catholic,SPOUSESEX_W50,shrinkage,0.006613343713709141
10,2,White | Roman Catholic,SUPERPWR_W92,probe_plain,0.6871703152707566
10,2,White | Roman Catholic,SUPERPWR_W92,probe_L_group,0.28660380804140473
10,2,White | Roman Catholic,SUPERPWR_W92,shrinkage,0.04982380330406766
10,2,White | Roman Catholic,TALKCMNSNSINT_W49,probe_plain,0.2624593590553744
10,2,White | Roman Catholic,TALKCMNSNSINT_W49,probe_L_group,0.737178962908636
10,2,White | Roman Catholic,TALKCMNSNSINT_W49,shrinkage,0.04723300184754253
10,2,White | Roman Catholic,TALKDISASNSINT_W49,probe_plain,0.2878310570723348
10,2,White | Roman Catholic,TALKDISASNSINT_W49,probe_L_group,0.7112607716498442
10,2,White | Roman Catholic,TALKDISASNSINT_W49,shrinkage,0.06268863429797247
10,2,White | Roman Catholic,VTRGHTPRIV1_W92,probe_plain,0.2740630213414387
10,2,White | Roman Catholic,VTRGHTPRIV1_W92,probe_L_group,0.5162055596285681
10,2,White | Roman Catholic,VTRGHTPRIV1_W92,shrinkage,0.043431351158176645
10,2,White | Roman Catholic,VTRS_VALS_W92,probe_plain,0.522737167551766
10,2,White | Roman Catholic,VTRS_VALS_W92,probe_L_group,0.3446388391668486
10,2,White | Roman Catholic,VTRS_VALS_W92,shrinkage,0.1571834324749699
10,2,White | Roman Catholic,WATCHDOG_1_W45,probe_plain,0.30994901003981223
10,2,White | Roman Catholic,WATCHDOG_1_W45,probe_L_group,0.6406432004430245
10,2,White | Roman Catholic,WATCHDOG_1_W45,shrinkage,0.10428752145098674
10,2,White | Roman Catholic,WATCHDOG_3_W45,probe_plain,0.2545287541731917
10,2,White | Roman Catholic,WATCHDOG_3_W45,probe_L_group,0.745011239759211
10,2,White | Roman Catholic,WATCHDOG_3_W45,shrinkage,0.033622543029613594
10,2,White | Roman Catholic,WOMENOBS_W92,probe_plain,0.46447477718204894
10,2,White | Roman Catholic,WOMENOBS_W92,probe_L_group,0.5322789676155238
10,2,White | Roman Catholic,WOMENOBS_W92,shrinkage,0.014884888651268191
10,3,White | Protestant,ALLIES_W92,probe_plain,0.532945295727251
10,3,White | Protestant,ALLIES_W92,probe_L_group,0.44632687838965146
