component,layer,head,template,attr_type,rho
head,5,7,Tmean,EDUCATIONxINCOME,0.47828933089799186
head,5,7,Tmean,RACExPOLIDEOLOGY,0.20465753412731955
head,5,7,Tmean,RACExPOLPARTY,0.10163912984328079
head,5,7,Tmean,RACExRELIG,-0.01883675987251862
head,5,7,Tmean,RELIGxPOLPARTY,0.061225231370564376
head,5,8,T0,AGExPOLPARTY,0.47085628509777117
head,5,8,T0,EDUCATIONxINCOME,0.3457022454414692
head,5,8,T0,RACExPOLIDEOLOGY,0.1813544623466427
head,5,8,T0,RACExPOLPARTY,0.3255203962386666
head,5,8,T0,RACExRELIG,0.07730097857709599
head,5,8,T0,RELIGxPOLPARTY,0.05122350886451671
head,5,8,T1,AGExPOLPARTY,0.4330746652728076
head,5,8,T1,EDUCATIONxINCOME,0.40006189238746465
head,5,8,T1,RACExPOLIDEOLOGY,0.26402429230510066
head,5,8,T1,RACExPOLPARTY,0.36850264988583137
head,5,8,T1,RACExRELIG,0.04224071485245778
head,5,8,T1,RELIGxPOLPARTY,0.03220631049207143
head,5,8,T2,AGExPOLPARTY,0.34651803305054074
head,5,8,T2,EDUCATIONxINCOME,0.5072194573300304
head,5,8,T2,RACExPOLIDEOLOGY,0.2586609023515324
head,5,8,T2,RACExPOLPARTY,0.16825308828357927
head,5,8,T2,RACExRELIG,0.08231382476291231
head,5,8,T2,RELIGxPOLPARTY,0.0035412873193893897
head,5,8,T3,AGExPOLPARTY,0.34578759733558495
head,5,8,T3,EDUCATIONxINCOME,0.3599810279288584
head,5,8,T3,RACExPOLIDEOLOGY,0.233935403048639
head,5,8,T3,RACExPOLPARTY,0.284986360208979
head,5,8,T3,RACExRELIG,0.007675029281747082
head,5,8,T3,RELIGxPOLPARTY,0.025909230731102125
head,5,8,Tmean,AGExPOLPARTY,0.42537158404031467
head,5,8,Tmean,EDUCATIONxINCOME,0.395855133986584
head,5,8,Tmean,RACExPOLIDEOLOGY,0.2272564120533501
head,5,8,Tmean,RACExPOLPARTY,0.3496875830128317
head,5,8,Tmean,RACExRELIG,0.04198057958967771
head,5,8,Tmean,RELIGxPOLPARTY,0.036428855711238786
head,5,9,T0,AGExPOLPARTY,0.4134701727580984
head,5,9,T0,EDUCATIONxINCOME,0.36418298388529524
head,5,9,T0,RACExPOLIDEOLOGY,0.13517948700090932
head,5,9,T0,RACExPOLPARTY,0.2725169798036296
head,5,9,T0,RACExRELIG,0.2234384327653304
head,5,9,T0,RELIGxPOLPARTY,0.05434682776989724
head,5,9,T1,AGExPOLPARTY,0.46082117057349253
head,5,9,T1,EDUCATIONxINCOME,0.2572565400329289
head,5,9,T1,RACExPOLIDEOLOGY,0.09292494449046358
head,5,9,T1,RACExPOLPARTY,0.2804265136478158
head,5,9,T1,RACExRELIG,0.1905784561907281
head,5,9,T1,RELIGxPOLPARTY,-0.034036945083877966
head,5,9,T2,AGExPOLPARTY,0.40027542117325393
head,5,9,T2,EDUCATIONxINCOME,0.5231346759724017
head,5,9,T2,RACExPOLIDEOLOGY,0.2469859007301011
head,5,9,T2,RACExPOLPARTY,0.12702637556246232
head,5,9,T2,RACExRELIG,0.06288000151131598
head,5,9,T2,RELIGxPOLPARTY,0.08404635134299333
head,5,9,T3,AGExPOLPARTY,0.5369707691689115
head,5,9,T3,EDUCATIONxINCOME,0.10100483823684307
head,5,9,T3,RACExPOLIDEOLOGY,0.14602501226411438
head,5,9,T3,RACExPOLPARTY,0.30014095025702386
head,5,9,T3,RACExRELIG,0.09636131786753316
head,5,9,T3,RELIGxPOLPARTY,-0.04605379211210358
head,5,9,Tmean,AGExPOLPARTY,0.46377641965877264
head,5,9,Tmean,EDUCATIONxINCOME,0.2418363517013722
head,5,9,Tmean,RACExPOLIDEOLOGY,0.11286319516417373
head,5,9,Tmean,RACExPOLPARTY,0.2801175240453159
head,5,9,Tmean,RACExRELIG,0.19249877205576754
head,5,9,Tmean,RELIGxPOLPARTY,-0.005280222527724849
head,5,10,T0,AGExPOLPARTY,0.22985270663289234
head,5,10,T0,EDUCATIONxINCOME,0.33263929944861
head,5,10,T0,RACExPOLIDEOLOGY,0.32294549422748703
head,5,10,T0,RACExPOLPARTY,0.0656544407280695
head,5,10,T0,RACExRELIG,-0.05220444573452067
head,5,10,T0,RELIGxPOLPARTY,-0.07063797404134782
head,5,10,T1,AGExPOLPARTY,0.46434602549153625
head,5,10,T1,EDUCATIONxINCOME,0.3592425095700045
head,5,10,T1,RACExPOLIDEOLOGY,0.32888189146378466
head,5,10,T1,RACExPOLPARTY,0.1959586559912259
head,5,10,T1,RACExRELIG,0.028770355537083916
head,5,10,T1,RELIGxPOLPARTY,0.004485251561003416
head,5,10,T2,AGExPOLPARTY,0.418130888719124
head,5,10,T2,EDUCATIONxINCOME,0.34776013471540107
head,5,10,T2,RACExPOLIDEOLOGY,0.24805105040675313
head,5,10,T2,RACExPOLPARTY,0.19310995185012025
head,5,10,T2,RACExRELIG,0.0195144897419428
head,5,10,T2,RELIGxPOLPARTY,-0.02172480933835067
head,5,10,T3,AGExPOLPARTY,0.4386400493211638
head,5,10,T3,EDUCATIONxINCOME,0.3826006900772938
head,5,10,T3,RACExPOLIDEOLOGY,0.29760415573923554
head,5,10,T3,RACExPOLPARTY,0.16423682343089158
head,5,10,T3,RACExRELIG,-0.02891336654261608
head,5,10,T3,RELIGxPOLPARTY,-0.004944185836308582
head,5,10,Tmean,AGExPOLPARTY,0.3794915095224692
head,5,10,Tmean,EDUCATIONxINCOME,0.39140853443196133
head,5,10,Tmean,RACExPOLIDEOLOGY,0.32590559657135837
head,5,10,Tmean,RACExPOLPARTY,0.1383650940145864
head,5,10,Tmean,RACExRELIG,-0.03481618619412853
head,5,10,Tmean,RELIGxPOLPARTY,-0.02362782587905303
head,5,11,T0,AGExPOLPARTY,0.4869493251846193
head,5,11,T0,EDUCATIONxINCOME,0.5442875413363213
head,5,11,T0,RACExPOLIDEOLOGY,0.39151414693344905
head,5,11,T0,RACExPOLPARTY,0.3326139575403288
head,5,11,T0,RACExRELIG,0.04007915517436808
head,5,11,T0,RELIGxPOLPARTY,0.03984870330657188
head,5,11,T1,AGExPOLPARTY,0.5675183949177757
head,5,11,T1,EDUCATIONxINCOME,0.46802677742512677
head,5,11,T1,RACExPOLIDEOLOGY,0.24030011931122466
head,5,11,T1,RACExPOLPARTY,0.3023078000156153
head,5,11,T1,RACExRELIG,0.09933596554199571
head,5,11,T1,RELIGxPOLPARTY,-0.005134218052613365
head,5,11,T2,AGExPOLPARTY,0.4869258708267996
head,5,11,T2,EDUCATIONxINCOME,0.49838543356998866
head,5,11,T2,RACExPOLIDEOLOGY,0.19345535435393366
head,5,11,T2,RACExPOLPARTY,0.10852240636020676
head,5,11,T2,RACExRELIG,0.044590055540862206
head,5,11,T2,RELIGxPOLPARTY,0.15208962893420355
head,5,11,T3,AGExPOLPARTY,0.23034524814710572
head,5,11,T3,EDUCATIONxINCOME,0.46823612891486477
head,5,11,T3,RACExPOLIDEOLOGY,0.2735618023682825
head,5,11,T3,RACExPOLPARTY,0.17976326444839666
head,5,11,T3,RACExRELIG,-0.024115691238145616
head,5,11,T3,RELIGxPOLPARTY,0.044793473919378705
head,5,11,Tmean,AGExPOLPARTY,0.37768552397035365
head,5,11,Tmean,EDUCATIONxINCOME,0.5220407661481904
head,5,11,Tmean,RACExPOLIDEOLOGY,0.2563483278364274
head,5,11,Tmean,RACExPOLPARTY,0.40020138322345455
head,5,11,Tmean,RACExRELIG,0.028360033248951526
head,5,11,Tmean,RELIGxPOLPARTY,0.09482831859297283
head,5,12,T0,AGExPOLPARTY,0.3064747430072507
head,5,12,T0,EDUCATIONxINCOME,0.5182357539083021
head,5,12,T0,RACExPOLIDEOLOGY,0.1968267828235365
head,5,12,T0,RACExPOLPARTY,0.10116034595435863
head,5,12,T0,RACExRELIG,0.09122756640344581
head,5,12,T0,RELIGxPOLPARTY,0.12765939146014868
head,5,12,T1,AGExPOLPARTY,0.4662156728720196
head,5,12,T1,EDUCATIONxINCOME,0.527523851232614
head,5,12,T1,RACExPOLIDEOLOGY,0.24113133680370408
head,5,12,T1,RACExPOLPARTY,0.12143186381778252
head,5,12,T1,RACExRELIG,0.12669229606680016
head,5,12,T1,RELIGxPOLPARTY,0.18737551699354316
head,5,12,T2,AGExPOLPARTY,0.46124876131585185
head,5,12,T2,EDUCATIONxINCOME,0.5170910569146454
head,5,12,T2,RACExPOLIDEOLOGY,0.19957231643186696
head,5,12,T2,RACExPOLPARTY,0.19542603857075558
head,5,12,T2,RACExRELIG,0.07812124901392539
head,5,12,T2,RELIGxPOLPARTY,0.06891442427762512
head,5,12,T3,AGExPOLPARTY,0.3695971211451088
head,5,12,T3,EDUCATIONxINCOME,0.45603276318205144
head,5,12,T3,RACExPOLIDEOLOGY,0.2516596274059755
head,5,12,T3,RACExPOLPARTY,0.112495764517524
head,5,12,T3,RACExRELIG,0.043768844221105524
head,5,12,T3,RELIGxPOLPARTY,0.18425744638355998
head,5,12,Tmean,AGExPOLPARTY,0.382024580166995
head,5,12,Tmean,EDUCATIONxINCOME,0.5113940037428917
head,5,12,Tmean,RACExPOLIDEOLOGY,0.23146804169842422
head,5,12,Tmean,RACExPOLPARTY,0.1143947006183242
head,5,12,Tmean,RACExRELIG,0.08727982015339858
head,5,12,Tmean,RELIGxPOLPARTY,0.1860412836747398
head,5,13,T0,AGExPOLPARTY,0.4786163269135405
head,5,13,T0,EDUCATIONxINCOME,0.5165853989401337
head,5,13,T0,RACExPOLIDEOLOGY,0.2590766852111974
head,5,13,T0,RACExPOLPARTY,0.26715766014473613
head,5,13,T0,RACExRELIG,0.012201420637019685
head,5,13,T0,RELIGxPOLPARTY,0.24916982171832106
head,5,13,T1,AGExPOLPARTY,0.4755203516813423
head,5,13,T1,EDUCATIONxINCOME,0.49578492623620923
head,5,13,T1,RACExPOLIDEOLOGY,0.22349712908725825
head,5,13,T1,RACExPOLPARTY,0.2839969935011687
head,5,13,T1,RACExRELIG,0.05949030868628859
head,5,13,T1,RELIGxPOLPARTY,0.1563650889221605
head,5,13,T2,AGExPOLPARTY,0.30980526181764567
head,5,13,T2,EDUCATIONxINCOME,0.4726355769507675
head,5,13,T2,RACExPOLIDEOLOGY,0.2982711972548931
head,5,13,T2,RACExPOLPARTY,0.13279248153299641
head,5,13,T2,RACExRELIG,0.12888748252540902
head,5,13,T2,RELIGxPOLPARTY,0.09002307646665553
head,5,13,T3,AGExPOLPARTY,0.26337233457976494
head,5,13,T3,EDUCATIONxINCOME,0.5702192975242414
head,5,13,T3,RACExPOLIDEOLOGY,0.269311594691804
head,5,13,T3,RACExPOLPARTY,0.31462313652819196
head,5,13,T3,RACExRELIG,0.16697963501719124
head,5,13,T3,RELIGxPOLPARTY,0.2284517382791714
head,5,13,Tmean,AGExPOLPARTY,0.3710278369721094
head,5,13,Tmean,EDUCATIONxINCOME,0.5379019948066484
head,5,13,Tmean,RACExPOLIDEOLOGY,0.25451578403493064
head,5,13,Tmean,RACExPOLPARTY,0.30000715475924233
head,5,13,Tmean,RACExRELIG,0.06758094986209243
head,5,13,Tmean,RELIGxPOLPARTY,0.24341871046466365
head,5,14,T0,AGExPOLPARTY,0.2326236714781606
head,5,14,T0,EDUCATIONxINCOME,0.5103064847113086
head,5,14,T0,RACExPOLIDEOLOGY,0.19383446949598082
head,5,14,T0,RACExPOLPARTY,0.11545996477218544
head,5,14,T0,RACExRELIG,0.08708410473419731
head,5,14,T0,RELIGxPOLPARTY,0.12003259774585712
head,5,14,T1,AGExPOLPARTY,0.390293916609706
head,5,14,T1,EDUCATIONxINCOME,0.3779852560463287
head,5,14,T1,RACExPOLIDEOLOGY,0.0915832264349449
head,5,14,T1,RACExPOLPARTY,0.09681829206447205
head,5,14,T1,RACExRELIG,0.27843030944194663
head,5,14,T1,RELIGxPOLPARTY,0.1886321921692517
head,5,14,T2,AGExPOLPARTY,0.27507940975433237
head,5,14,T2,EDUCATIONxINCOME,0.4738924507265835
head,5,14,T2,RACExPOLIDEOLOGY,0.09445818731383467
head,5,14,T2,RACExPOLPARTY,0.17231945145045868
head,5,14,T2,RACExRELIG,0.11066225022313214
head,5,14,T2,RELIGxPOLPARTY,0.10179170973427587
head,5,14,T3,AGExPOLPARTY,0.3742846420864996
head,5,14,T3,EDUCATIONxINCOME,0.4697355029799979
head,5,14,T3,RACExPOLIDEOLOGY,0.15484542427741838
head,5,14,T3,RACExPOLPARTY,0.22468748926598622
head,5,14,T3,RACExRELIG,0.11692692787244494
head,5,14,T3,RELIGxPOLPARTY,0.06056970246538677
head,5,14,Tmean,AGExPOLPARTY,0.3607179713990859
head,5,14,Tmean,EDUCATIONxINCOME,0.46038504043385986
head,5,14,Tmean,RACExPOLIDEOLOGY,0.18259666668552896
head,5,14,Tmean,RACExPOLPARTY,0.1968430262321673
head,5,14,Tmean,RACExRELIG,0.19286432160804023
head,5,14,Tmean,RELIGxPOLPARTY,0.17385328390216592
head,5,15,T0,AGExPOLPARTY,0.4151588865211156
head,5,15,T0,EDUCATIONxINCOME,0.3928476628775787
head,5,15,T0,RACExPOLIDEOLOGY,0.27538693444150725
head,5,15,T0,RACExPOLPARTY,0.32208658594287787
head,5,15,T0,RACExRELIG,0.1595775871840405
head,5,15,T0,RELIGxPOLPARTY,0.16028119200451352
head,5,15,T1,AGExPOLPARTY,0.45557074504442924
head,5,15,T1,EDUCATIONxINCOME,0.4293637638658677
head,5,15,T1,RACExPOLIDEOLOGY,0.2335974488900922
head,5,15,T1,RACExPOLPARTY,0.3099638197174665
head,5,15,T1,RACExRELIG,0.0387183114216908
head,5,15,T1,RELIGxPOLPARTY,0.17725024309812706
head,5,15,T2,AGExPOLPARTY,0.25959283234825026
head,5,15,T2,EDUCATIONxINCOME,0.5244271229453131
head,5,15,T2,RACExPOLIDEOLOGY,0.24962371912370454
head,5,15,T2,RACExPOLPARTY,0.12038579901786305
head,5,15,T2,RACExRELIG,0.09327747761363207
head,5,15,T2,RELIGxPOLPARTY,0.12818546485265658
head,5,15,T3,AGExPOLPARTY,0.38400479809148536
head,5,15,T3,EDUCATIONxINCOME,0.6017819170531137
head,5,15,T3,RACExPOLIDEOLOGY,0.295102145817382
head,5,15,T3,RACExPOLPARTY,0.34157105613396116
head,5,15,T3,RACExRELIG,0.013228549383597956
head,5,15,T3,RELIGxPOLPARTY,0.15695756315813258
head,5,15,Tmean,AGExPOLPARTY,0.4524714191896854
head,5,15,Tmean,EDUCATIONxINCOME,0.4601808249035664
head,5,15,Tmean,RACExPOLIDEOLOGY,0.2918159290278856
head,5,15,Tmean,RACExPOLPARTY,0.3344813947010683
head,5,15,Tmean,RACExRELIG,0.08184815052707144
head,5,15,Tmean,RELIGxPOLPARTY,0.18521060189239702
head,5,16,T0,AGExPOLPARTY,0.21096859796550194
head,5,16,T0,EDUCATIONxINCOME,0.4936264373756976
head,5,16,T0,RACExPOLIDEOLOGY,0.2537836370814585
head,5,16,T0,RACExPOLPARTY,0.0859577575214594
head,5,16,T0,RACExRELIG,0.032997128499641065
head,5,16,T0,RELIGxPOLPARTY,0.1557247968836788
head,5,16,T1,AGExPOLPARTY,0.24058475064667015
head,5,16,T1,EDUCATIONxINCOME,0.4927670302049655
head,5,16,T1,RACExPOLIDEOLOGY,0.20515845845196623
head,5,16,T1,RACExPOLPARTY,0.11108971183119688
head,5,16,T1,RACExRELIG,0.03816488457324215
head,5,16,T1,RELIGxPOLPARTY,0.15009089756056312
head,5,16,T2,AGExPOLPARTY,0.34199469261388765
head,5,16,T2,EDUCATIONxINCOME,0.5067696532536397
head,5,16,T2,RACExPOLIDEOLOGY,0.18817822076102367
head,5,16,T2,RACExPOLPARTY,0.1257016389950951
head,5,16,T2,RACExRELIG,0.12702867032801946
head,5,16,T2,RELIGxPOLPARTY,0.14969008082230462
head,5,16,T3,AGExPOLPARTY,0.1901143232412582
head,5,16,T3,EDUCATIONxINCOME,0.48217699788007173
head,5,16,T3,RACExPOLIDEOLOGY,0.1943536757302861
head,5,16,T3,RACExPOLPARTY,0.1022622088766713
head,5,16,T3,RACExRELIG,0.031159935013412927
head,5,16,T3,RELIGxPOLPARTY,0.13800466143409176
head,5,16,Tmean,AGExPOLPARTY,0.1986383069974401
head,5,16,Tmean,EDUCATIONxINCOME,0.48567132533514995
head,5,16,Tmean,RACExPOLIDEOLOGY,0.22359376203831102
head,5,16,Tmean,RACExPOLPARTY,0.09586762405445057
head,5,16,Tmean,RACExRELIG,0.036651679449880986
head,5,16,Tmean,RELIGxPOLPARTY,0.1407145262611581
head,5,17,T0,AGExPOLPARTY,0.18669333762213017
head,5,17,T0,EDUCATIONxINCOME,0.5294262758293923
head,5,17,T0,RACExPOLIDEOLOGY,0.2354592437470428
head,5,17,T0,RACExPOLPARTY,0.07676906672090485
head,5,17,T0,RACExRELIG,0.1114986587070692
head,5,17,T0,RELIGxPOLPARTY,0.16011907799112746
head,5,17,T1,AGExPOLPARTY,0.340634339860346
head,5,17,T1,EDUCATIONxINCOME,0.5091797530369826
head,5,17,T1,RACExPOLIDEOLOGY,0.1940515889373553
head,5,17,T1,RACExPOLPARTY,0.1521166312753576
head,5,17,T1,RACExRELIG,0.12527808214002342
head,5,17,T1,RELIGxPOLPARTY,0.1568603239072976
head,5,17,T2,AGExPOLPARTY,0.37595189172132304
head,5,17,T2,EDUCATIONxINCOME,0.3880404048375195
head,5,17,T2,RACExPOLIDEOLOGY,0.20309991542440364
head,5,17,T2,RACExPOLPARTY,0.11753980360109444
head,5,17,T2,RACExRELIG,0.1525088861841581
head,5,17,T2,RELIGxPOLPARTY,0.23508951988302132
head,5,17,T3,AGExPOLPARTY,0.26182099634112016
head,5,17,T3,EDUCATIONxINCOME,0.5154220633643699
head,5,17,T3,RACExPOLIDEOLOGY,0.1920416235554571
head,5,17,T3,RACExPOLPARTY,0.11584065196206149
head,5,17,T3,RACExRELIG,0.07321267994105868
head,5,17,T3,RELIGxPOLPARTY,0.16691489160083214
head,5,17,Tmean,AGExPOLPARTY,0.2745131545441143
head,5,17,Tmean,EDUCATIONxINCOME,0.5352639051618187
head,5,17,Tmean,RACExPOLIDEOLOGY,0.18561753461483718
head,5,17,Tmean,RACExPOLPARTY,0.12951059196858025
head,5,17,Tmean,RACExRELIG,0.09692031586503949
head,5,17,Tmean,RELIGxPOLPARTY,0.15296783815423282
head,5,18,T0,AGExPOLPARTY,0.4026610644257703
head,5,18,T0,EDUCATIONxINCOME,0.44726486517861896
head,5,18,T0,RACExPOLIDEOLOGY,0.37339625212146327
head,5,18,T0,RACExPOLPARTY,0.2055397335879648
head,5,18,T0,RACExRELIG,-0.026399856424982052
head,5,18,T0,RELIGxPOLPARTY,0.019801964320338455
head,5,18,T1,AGExPOLPARTY,0.45631123262702206
head,5,18,T1,EDUCATIONxINCOME,0.4366809571341412
head,5,18,T1,RACExPOLIDEOLOGY,0.17409784216879165
head,5,18,T1,RACExPOLPARTY,0.23566741979132405
head,5,18,T1,RACExRELIG,0.0650003778289946
head,5,18,T1,RELIGxPOLPARTY,0.047019770037190003
head,5,18,T2,AGExPOLPARTY,0.2589059547263881
head,5,18,T2,EDUCATIONxINCOME,0.4977774033146955
head,5,18,T2,RACExPOLIDEOLOGY,0.25237662649144477
head,5,18,T2,RACExPOLPARTY,0.05637875285496643
head,5,18,T2,RACExRELIG,0.030681225677258474
head,5,18,T2,RELIGxPOLPARTY,0.07676885778139973
head,5,18,T3,AGExPOLPARTY,0.32980177717019815
head,5,18,T3,EDUCATIONxINCOME,0.3521677661967781
head,5,18,T3,RACExPOLIDEOLOGY,0.16113527176711634
head,5,18,T3,RACExPOLPARTY,0.28897802588942884
head,5,18,T3,RACExRELIG,0.012267918540068765
head,5,18,T3,RELIGxPOLPARTY,0.10030542163493149
head,5,18,Tmean,AGExPOLPARTY,0.39016324233042493
head,5,18,Tmean,EDUCATIONxINCOME,0.4133466629144272
head,5,18,Tmean,RACExPOLIDEOLOGY,0.29951731405665566
head,5,18,Tmean,RACExPOLPARTY,0.2517153797774705
head,5,18,Tmean,RACExRELIG,0.005617939320663469
head,5,18,Tmean,RELIGxPOLPARTY,0.04580639329850992
head,5,19,T0,AGExPOLPARTY,0.23305590178655194
head,5,19,T0,EDUCATIONxINCOME,0.4845474469716264
head,5,19,T0,RACExPOLIDEOLOGY,0.17307527402188522
head,5,19,T0,RACExPOLPARTY,0.06994759626338573
head,5,19,T0,RACExRELIG,0.09149129104167454
head,5,19,T0,RELIGxPOLPARTY,0.1663120665600485
head,5,19,T1,AGExPOLPARTY,0.2977497218983287
head,5,19,T1,EDUCATIONxINCOME,0.48695148360748497
head,5,19,T1,RACExPOLIDEOLOGY,0.20332939691897586
head,5,19,T1,RACExPOLPARTY,0.0867809298217115
head,5,19,T1,RACExRELIG,0.09083386859107569
head,5,19,T1,RELIGxPOLPARTY,0.16564363782679747
head,5,19,T2,AGExPOLPARTY,0.2719767332770428
head,5,19,T2,EDUCATIONxINCOME,0.47358983673518634
head,5,19,T2,RACExPOLIDEOLOGY,0.17062898039613417
head,5,19,T2,RACExPOLPARTY,0.08452111220365802
head,5,19,T2,RACExRELIG,0.1450602705756354
head,5,19,T2,RELIGxPOLPARTY,0.1304519219695103
head,5,19,T3,AGExPOLPARTY,0.22174755069491908
head,5,19,T3,EDUCATIONxINCOME,0.4717070592213626
head,5,19,T3,RACExPOLIDEOLOGY,0.1753237747964723
head,5,19,T3,RACExPOLPARTY,0.08431711272915667
head,5,19,T3,RACExRELIG,0.07064514300827446
head,5,19,T3,RELIGxPOLPARTY,0.1775097421483314
head,5,19,Tmean,AGExPOLPARTY,0.26636779113559295
head,5,19,Tmean,EDUCATIONxINCOME,0.484162005443791
head,5,19,Tmean,RACExPOLIDEOLOGY,0.18664045098859428
head,5,19,Tmean,RACExPOLPARTY,0.07815532007347953
head,5,19,Tmean,RACExRELIG,0.08353515698794726
head,5,19,Tmean,RELIGxPOLPARTY,0.1913671372152253
head,5,20,T0,AGExPOLPARTY,0.0051800624556042505
head,5,20,T0,EDUCATIONxINCOME,0.5512473370457898
head,5,20,T0,RACExPOLIDEOLOGY,0.3160476426565704
head,5,20,T0,RACExPOLPARTY,-0.06381880249729598
head,5,20,T0,RACExRELIG,0.1774900819888918
head,5,20,T0,RELIGxPOLPARTY,0.10564118862227871
head,5,20,T1,AGExPOLPARTY,0.12513234959055392
head,5,20,T1,EDUCATIONxINCOME,0.484686933108286
head,5,20,T1,RACExPOLIDEOLOGY,0.3348647769846428
head,5,20,T1,RACExPOLPARTY,-0.01375768705383064
head,5,20,T1,RACExRELIG,0.15877677862999207
head,5,20,T1,RELIGxPOLPARTY,0.09301539354197251
head,5,20,T2,AGExPOLPARTY,0.3593542680229986
head,5,20,T2,EDUCATIONxINCOME,0.5230426858556982
head,5,20,T2,RACExPOLIDEOLOGY,0.34064708383953185
head,5,20,T2,RACExPOLPARTY,0.0950185097535353
head,5,20,T2,RACExRELIG,0.1104339366002947
head,5,20,T2,RELIGxPOLPARTY,0.1608730160668188
head,5,20,T3,AGExPOLPARTY,-0.014689129240212831
head,5,20,T3,EDUCATIONxINCOME,0.4816356025360879
head,5,20,T3,RACExPOLIDEOLOGY,0.35210618481356587
head,5,20,T3,RACExPOLPARTY,-0.06690389868380929
head,5,20,T3,RACExRELIG,0.11323289379226963
head,5,20,T3,RELIGxPOLPARTY,0.008487514159463624
head,5,20,Tmean,AGExPOLPARTY,0.04652004342406819
head,5,20,Tmean,EDUCATIONxINCOME,0.5030298899795964
head,5,20,Tmean,RACExPOLIDEOLOGY,0.3555417909219871
head,5,20,Tmean,RACExPOLPARTY,-0.05142321960866018
head,5,20,Tmean,RACExRELIG,0.12209411720255411
head,5,20,Tmean,RELIGxPOLPARTY,0.07294255886473539
head,5,21,T0,AGExPOLPARTY,0.5090466808733062
head,5,21,T0,EDUCATIONxINCOME,0.44148280288144465
head,5,21,T0,RACExPOLIDEOLOGY,0.3570027766738503
head,5,21,T0,RACExPOLPARTY,0.2389031109103179
head,5,21,T0,RACExRELIG,0.06162759867264911
head,5,21,T0,RELIGxPOLPARTY,0.13309939542552737
head,5,21,T1,AGExPOLPARTY,0.5183681127953573
head,5,21,T1,EDUCATIONxINCOME,0.4892123655642236
head,5,21,T1,RACExPOLIDEOLOGY,0.20555665585567393
head,5,21,T1,RACExPOLPARTY,0.17433448364462537
head,5,21,T1,RACExRELIG,0.1345365927381267
head,5,21,T1,RELIGxPOLPARTY,0.11151330224204263
head,5,21,T2,AGExPOLPARTY,0.24361706405050057
head,5,21,T2,EDUCATIONxINCOME,0.5252006254620584
head,5,21,T2,RACExPOLIDEOLOGY,0.3127690868577881
head,5,21,T2,RACExPOLPARTY,0.11260421931333688
head,5,21,T2,RACExRELIG,0.14135017191219254
head,5,21,T2,RELIGxPOLPARTY,0.00792441608793578
head,5,21,T3,AGExPOLPARTY,0.5034745955798587
head,5,21,T3,EDUCATIONxINCOME,0.4832157660585148
head,5,21,T3,RACExPOLIDEOLOGY,0.3190974134144818
head,5,21,T3,RACExPOLPARTY,0.25533115810652973
head,5,21,T3,RACExRELIG,0.0018430498356443875
head,5,21,T3,RELIGxPOLPARTY,0.018327047527688402
head,5,21,Tmean,AGExPOLPARTY,0.5034946993151327
head,5,21,Tmean,EDUCATIONxINCOME,0.4303877035997799
head,5,21,Tmean,RACExPOLIDEOLOGY,0.32933615339044536
head,5,21,Tmean,RACExPOLPARTY,0.23827913190721134
head,5,21,Tmean,RACExRELIG,0.0966684974056608
head,5,21,Tmean,RELIGxPOLPARTY,0.08831510765565934
head,5,22,T0,AGExPOLPARTY,0.4378124455523836
head,5,22,T0,EDUCATIONxINCOME,0.4170179771624265
head,5,22,T0,RACExPOLIDEOLOGY,0.19182154418585218
head,5,22,T0,RACExPOLPARTY,0.09232055033752268
head,5,22,T0,RACExRELIG,0.0826223221370008
head,5,22,T0,RELIGxPOLPARTY,0.042956131539776975
head,5,22,T1,AGExPOLPARTY,0.4589247182126439
head,5,22,T1,EDUCATIONxINCOME,0.5227125170342656
head,5,22,T1,RACExPOLIDEOLOGY,0.3230050410189466
head,5,22,T1,RACExPOLPARTY,0.17469297158150632
head,5,22,T1,RACExRELIG,-0.0018857446010949789
head,5,22,T1,RELIGxPOLPARTY,0.11733745227331371
head,5,22,T2,AGExPOLPARTY,0.276600592390066
head,5,22,T2,EDUCATIONxINCOME,0.5535330948495356
head,5,22,T2,RACExPOLIDEOLOGY,0.21061029802559728
head,5,22,T2,RACExPOLPARTY,0.11885705046025202
head,5,22,T2,RACExRELIG,0.13046699663732195
head,5,22,T2,RELIGxPOLPARTY,0.13435301399228414
head,5,22,T3,AGExPOLPARTY,0.29428517818610694
head,5,22,T3,EDUCATIONxINCOME,0.5063345945510569
head,5,22,T3,RACExPOLIDEOLOGY,0.22024068569349162
head,5,22,T3,RACExPOLPARTY,0.216051079881162
head,5,22,T3,RACExRELIG,0.04390958552159293
head,5,22,T3,RELIGxPOLPARTY,0.11618880451120146
head,5,22,Tmean,AGExPOLPARTY,0.35571214131585643
head,5,22,Tmean,EDUCATIONxINCOME,0.47888884251126584
head,5,22,Tmean,RACExPOLIDEOLOGY,0.25870652006896633
head,5,22,Tmean,RACExPOLPARTY,0.1512601600956128
head,5,22,Tmean,RACExRELIG,0.042707333660785135
head,5,22,Tmean,RELIGxPOLPARTY,0.14487438350752327
head,5,23,T0,AGExPOLPARTY,0.2304658705587498
head,5,23,T0,EDUCATIONxINCOME,0.3706985524420591
head,5,23,T0,RACExPOLIDEOLOGY,0.23047455049354623
head,5,23,T0,RACExPOLPARTY,0.29070086791579464
head,5,23,T0,RACExRELIG,0.04998772055767559
head,5,23,T0,RELIGxPOLPARTY,0.08012383061418177
head,5,23,T1,AGExPOLPARTY,0.2853021591411684
